DATA LABEL,DESCRIPTION,DATA_TYPE
Series Complete,23138,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,0,integer
Series Complete,1,integer
Series Complete,2,integer
Series Complete,4,integer
Series Complete,7,integer
Series Complete,8,integer
Series Complete,9,integer
Series Complete,9,integer
Series Complete,9,integer
Series Complete,10,integer
Series Complete,19,integer
Series Complete,40,integer
Series Complete,73,integer
Series Complete,158,integer
Series Complete,174,integer
Series Complete,195,integer
Series Complete,386,integer
Series Complete,424,integer
Series Complete,432,integer
Series Complete,433,integer
Series Complete,433,integer
Series Complete,434,integer
Series Complete,436,integer
Series Complete,501,integer
Series Complete,526,integer
Series Complete,704,integer
Series Complete,712,integer
Series Complete,784,integer
Series Complete,837,integer
Series Complete,974,integer
Series Complete,1177,integer
Series Complete,1412,integer
Series Complete,1616,integer
Series Complete,1677,integer
Series Complete,1680,integer
Series Complete,1680,integer
Series Complete,1756,integer
Series Complete,1899,integer
Series Complete,1934,integer
Series Complete,2090,integer
Series Complete,2283,integer
Series Complete,2296,integer
Series Complete,2304,integer
Series Complete,2488,integer
Series Complete,2750,integer
Series Complete,2888,integer
Series Complete,3251,integer
Series Complete,3439,integer
Series Complete,3651,integer
Series Complete,3783,integer
Series Complete,3996,integer
Series Complete,4235,integer
Series Complete,4483,integer
Series Complete,4705,integer
Series Complete,4959,integer
Series Complete,5049,integer
Series Complete,5149,integer
Series Complete,5363,integer
Series Complete,5526,integer
Series Complete,5658,integer
Series Complete,5805,integer
Series Complete,6010,integer
Series Complete,6102,integer
Series Complete,6192,integer
Series Complete,6400,integer
Series Complete,6573,integer
Series Complete,6724,integer
Series Complete,6842,integer
Series Complete,7075,integer
Series Complete,7145,integer
Series Complete,7236,integer
Series Complete,7418,integer
Series Complete,7698,integer
Series Complete,7933,integer
Series Complete,8217,integer
Series Complete,8496,integer
Series Complete,8579,integer
Series Complete,8697,integer
Series Complete,8884,integer
Series Complete,9131,integer
Series Complete,9256,integer
Series Complete,9339,integer
Series Complete,9596,integer
Series Complete,9703,integer
Series Complete,9783,integer
Series Complete,9927,integer
Series Complete,10153,integer
Series Complete,10469,integer
Series Complete,11117,integer
Series Complete,11450,integer
Series Complete,11676,integer
Series Complete,11902,integer
Series Complete,12295,integer
Series Complete,12676,integer
Series Complete,12988,integer
Series Complete,13346,integer
Series Complete,13549,integer
Series Complete,13656,integer
Series Complete,13730,integer
Series Complete,13998,integer
Series Complete,14251,integer
Series Complete,14424,integer
Series Complete,14574,integer
Series Complete,14746,integer
Series Complete,14867,integer
Series Complete,14942,integer
Series Complete,15355,integer
Series Complete,15569,integer
Series Complete,15805,integer
Series Complete,16167,integer
Series Complete,16344,integer
Series Complete,16488,integer
Series Complete,16582,integer
Series Complete,16888,integer
Series Complete,17056,integer
Series Complete,17244,integer
Series Complete,17351,integer
Series Complete,17568,integer
Series Complete,17639,integer
Series Complete,17676,integer
Series Complete,17820,integer
Series Complete,18067,integer
Series Complete,18261,integer
Series Complete,18474,integer
Series Complete,18582,integer
Series Complete,18645,integer
Series Complete,18692,integer
Series Complete,18847,integer
Series Complete,19084,integer
Series Complete,19218,integer
Series Complete,19270,integer
Series Complete,19388,integer
Series Complete,19439,integer
Series Complete,19493,integer
Series Complete,19657,integer
Series Complete,19753,integer
Series Complete,19781,integer
Series Complete,19820,integer
Series Complete,20251,integer
Series Complete,20294,integer
Series Complete,20320,integer
Series Complete,20370,integer
Series Complete,20438,integer
Series Complete,20475,integer
Series Complete,20561,integer
Series Complete,20609,integer
Series Complete,20643,integer
Series Complete,20667,integer
Series Complete,20718,integer
Series Complete,20771,integer
Series Complete,20820,integer
Series Complete,20919,integer
Series Complete,20986,integer
Series Complete,21009,integer
Series Complete,21032,integer
Series Complete,21079,integer
Series Complete,21115,integer
Series Complete,21157,integer
Series Complete,21192,integer
Series Complete,21291,integer
Series Complete,21362,integer
Series Complete,21384,integer
Series Complete,21466,integer
Series Complete,21521,integer
Series Complete,21592,integer
Series Complete,21682,integer
Series Complete,21799,integer
Series Complete,21893,integer
Series Complete,21921,integer
Series Complete,22130,integer
Series Complete,22312,integer
Series Complete,22481,integer
Series Complete,22608,integer
Series Complete,22689,integer
Series Complete,22783,integer
Series Complete,22832,integer
Series Complete,22858,integer
Series Complete,22907,integer
Series Complete,22946,integer
Series Complete,23005,integer
Series Complete,23065,integer
Series Complete,23137,integer
Series Complete,23145,integer
Series Complete,23181,integer
Series Complete,23201,integer
Series Complete,23246,integer
Series Complete,23260,integer
Series Complete,23286,integer
Series Complete,23297,integer
Series Complete,23304,integer
Series Complete,23328,integer
Series Complete,23360,integer
Series Complete,23406,integer
Series Complete,23434,integer
Series Complete,23474,integer
Series Complete,23500,integer
Series Complete,23515,integer
Series Complete,23533,integer
Series Complete,23554,integer
Series Complete,23594,integer
Series Complete,23612,integer
Series Complete,23635,integer
Series Complete,23650,integer
Series Complete,23659,integer
Series Complete,23686,integer
Series Complete,23707,integer
Series Complete,23741,integer
Series Complete,23760,integer
Series Complete,23802,integer
Series Complete,23810,integer
Series Complete,23811,integer
Series Complete,23827,integer
Series Complete,23849,integer
Series Complete,23865,integer
Series Complete,23874,integer
Series Complete,23900,integer
Series Complete,23916,integer
Series Complete,23920,integer
Series Complete,23932,integer
Series Complete,23941,integer
Series Complete,23956,integer
Series Complete,23969,integer
Series Complete,23993,integer
Series Complete,24019,integer
Series Complete,24024,integer
Series Complete,24046,integer
Series Complete,24072,integer
Series Complete,24091,integer
Series Complete,24106,integer
Series Complete,24129,integer
Series Complete,24137,integer
Series Complete,24149,integer
Series Complete,24181,integer
Series Complete,24208,integer
Series Complete,24236,integer
Series Complete,24283,integer
Series Complete,24306,integer
Series Complete,24320,integer
Series Complete,24331,integer
Series Complete,24348,integer
Series Complete,24382,integer
Series Complete,24405,integer
Series Complete,24431,integer
Series Complete,24449,integer
Series Complete,24469,integer
Series Complete,24479,integer
Series Complete,24499,integer
Series Complete,24520,integer
Series Complete,24555,integer
Series Complete,24590,integer
Series Complete,24613,integer
Series Complete,24631,integer
Series Complete,24646,integer
Series Complete,24651,integer
Series Complete,24690,integer
Series Complete,24723,integer
Series Complete,24758,integer
Series Complete,24792,integer
Series Complete,24813,integer
Series Complete,24823,integer
Series Complete,24844,integer
Series Complete,24869,integer
Series Complete,24902,integer
Series Complete,24930,integer
Series Complete,24956,integer
Series Complete,24976,integer
Series Complete,24990,integer
Series Complete,25028,integer
Series Complete,25088,integer
Series Complete,25110,integer
Series Complete,25135,integer
Series Complete,25169,integer
Series Complete,25188,integer
